cve_id,cvss_score,cvss_severity,published,epss_score,epss_percentile,kev_flag,kev_date_added,kev_ransomware_use
CVE-2022-31123,6.1,MEDIUM,2022-10-13T22:15:10.050,0.00261,0.17667,False,,
CVE-2022-31130,4.9,MEDIUM,2022-10-13T23:15:09.637,0.01008,0.59793,False,,
CVE-2022-39201,6.8,MEDIUM,2022-10-13T23:15:10.850,0.01285,0.67397,False,,
CVE-2022-39229,4.3,MEDIUM,2022-10-13T23:15:10.937,0.00858,0.55045,False,,
CVE-2022-39328,9.8,CRITICAL,2022-11-08T23:15:11.737,0.00977,0.58829,False,,
CVE-2022-39306,6.4,MEDIUM,2022-11-09T22:15:16.303,0.00707,0.4998,False,,
CVE-2022-39307,6.7,MEDIUM,2022-11-09T23:15:12.617,0.00702,0.49805,False,,
CVE-2022-46156,7.2,HIGH,2022-11-30T22:15:10.640,0.00473,0.38513,False,,
CVE-2022-44643,5.7,MEDIUM,2022-12-20T15:15:11.780,0.00473,0.38522,False,,
CVE-2022-23552,7.3,HIGH,2023-01-27T23:15:08.597,0.00779,0.52486,False,,
CVE-2022-39324,6.7,MEDIUM,2023-01-27T23:15:08.723,0.00828,0.54073,False,,
CVE-2022-23498,7.1,HIGH,2023-02-03T22:15:09.463,0.01132,0.6339,False,,
CVE-2023-0507,7.3,HIGH,2023-03-01T16:15:09.647,0.1546,0.96475,False,,
CVE-2023-0594,7.3,HIGH,2023-03-01T16:15:09.743,0.09216,0.94853,False,,
CVE-2023-22462,6.4,MEDIUM,2023-03-02T01:15:11.727,0.01562,0.72901,False,,
CVE-2023-1410,6.2,MEDIUM,2023-03-23T08:15:12.470,0.00962,0.58289,False,,
CVE-2023-24831,9.8,CRITICAL,2023-04-17T07:15:07.640,0.01222,0.65847,False,,
CVE-2023-1387,4.2,MEDIUM,2023-04-26T14:15:09.430,0.01504,0.71906,False,,
CVE-2023-2183,4.1,MEDIUM,2023-06-06T19:15:11.277,0.01027,0.6038,False,,
CVE-2023-2801,7.5,HIGH,2023-06-06T19:15:11.413,0.00745,0.51337,False,,
CVE-2023-3128,9.4,CRITICAL,2023-06-22T21:15:09.573,0.03995,0.8954,False,,
CVE-2023-4822,6.7,MEDIUM,2023-10-16T09:15:11.687,0.01074,0.61792,False,,
CVE-2023-4457,5.5,MEDIUM,2023-10-16T10:15:12.057,0.00389,0.31651,False,,
CVE-2023-4399,6.6,MEDIUM,2023-10-17T08:15:09.553,0.01082,0.62015,False,,
CVE-2023-3010,7.3,HIGH,2023-10-25T18:17:29.993,0.0045,0.36946,False,,
CVE-2023-5122,5.0,MEDIUM,2024-02-14T15:15:08.437,0.00509,0.40662,False,,
CVE-2023-5123,8.0,HIGH,2024-02-14T15:15:08.620,0.0077,0.52191,False,,
CVE-2024-1442,6.0,MEDIUM,2024-03-07T18:15:46.590,0.00802,0.53233,False,,
CVE-2023-44090,6.8,MEDIUM,2024-03-19T17:15:08.563,0.00339,0.26511,False,,
CVE-2024-1313,6.5,MEDIUM,2024-03-26T18:15:09.350,0.00646,0.4756,False,,
CVE-2023-31634,9.8,CRITICAL,2024-03-27T06:15:08.807,0.00856,0.54972,False,,
CVE-2024-5526,7.7,HIGH,2024-06-05T12:15:10.553,0.00402,0.32991,False,,
CVE-2024-8986,,,2024-09-19T11:15:10.913,0.00519,0.41271,False,,
CVE-2024-8975,7.3,HIGH,2024-09-25T17:15:19.360,0.003,0.22286,False,,
CVE-2024-8996,7.3,HIGH,2024-09-25T17:15:19.567,0.00264,0.18103,False,,
CVE-2024-8118,,,2024-09-26T19:15:07.663,0.00583,0.44686,False,,
CVE-2024-9264,9.9,CRITICAL,2024-10-18T04:15:04.723,0.94644,0.99848,False,,
CVE-2024-51988,6.5,MEDIUM,2024-11-06T20:15:06.513,0.00367,0.29382,False,,
CVE-2024-9476,,,2024-11-13T17:15:12.747,0.00213,0.11601,False,,
CVE-2024-11741,4.3,MEDIUM,2025-01-31T16:15:30.853,0.00374,0.30183,False,,
CVE-2025-4123,7.6,HIGH,2025-05-22T08:15:52.720,0.98258,0.99911,False,,
CVE-2025-3580,5.5,MEDIUM,2025-05-23T14:15:28.740,0.00397,0.32472,False,,
CVE-2025-3454,5.0,MEDIUM,2025-06-02T11:15:22.167,0.00414,0.34102,False,,
CVE-2025-1088,2.7,LOW,2025-06-18T10:15:31.210,0.00394,0.32177,False,,
CVE-2025-3415,4.3,MEDIUM,2025-07-17T11:15:22.240,0.00956,0.58098,False,,
CVE-2025-6023,7.6,HIGH,2025-07-18T08:15:28.040,0.39079,0.98455,False,,
CVE-2025-6197,4.2,MEDIUM,2025-07-18T08:15:28.187,0.66785,0.9922,False,,
CVE-2025-8341,5.0,MEDIUM,2025-08-04T09:15:26.103,0.0029,0.21211,False,,
CVE-2025-58746,9.0,CRITICAL,2025-09-08T23:15:35.973,0.00305,0.2284,False,,
CVE-2025-10630,4.3,MEDIUM,2025-09-19T10:15:34.730,0.00323,0.2474,False,,
CVE-2025-11539,9.9,CRITICAL,2025-10-09T08:15:38.813,0.00594,0.45135,False,,
CVE-2025-3717,,,2025-11-11T21:15:37.290,0.00268,0.18725,False,,
CVE-2025-41116,,,2025-11-11T21:15:38.800,0.00268,0.18725,False,,
CVE-2025-41115,10.0,CRITICAL,2025-11-21T15:15:52.283,0.16905,0.96754,False,,
CVE-2026-21720,7.5,HIGH,2026-01-27T09:15:48.490,0.00618,0.46279,False,,
CVE-2025-41117,6.8,MEDIUM,2026-02-12T09:16:07.630,0.00239,0.14971,False,,
CVE-2026-21725,2.6,LOW,2026-02-25T13:16:05.240,0.00161,0.05767,False,,
CVE-2026-32117,7.6,HIGH,2026-03-11T22:16:32.473,0.00265,0.18239,False,,
CVE-2026-21724,5.4,MEDIUM,2026-03-26T21:17:03.227,0.00238,0.14865,False,,
CVE-2026-33375,6.5,MEDIUM,2026-03-26T21:17:05.573,0.00434,0.35721,False,,
CVE-2026-28377,7.5,HIGH,2026-03-26T22:16:28.460,0.00155,0.05132,False,,
CVE-2026-27876,9.1,CRITICAL,2026-03-27T15:16:50.920,0.01929,0.78045,False,,
CVE-2026-27879,6.5,MEDIUM,2026-03-27T15:16:51.187,0.00376,0.30338,False,,
CVE-2026-28375,6.5,MEDIUM,2026-03-27T15:16:51.547,0.00376,0.30338,False,,
CVE-2025-12141,6.5,MEDIUM,2026-04-15T16:16:33.040,0.00255,0.16997,False,,
CVE-2026-21727,3.3,LOW,2026-04-15T20:16:34.290,0.00204,0.10525,False,,
CVE-2026-28376,6.5,MEDIUM,2026-05-13T20:16:19.760,0.00328,0.25374,False,,
CVE-2026-28379,6.5,MEDIUM,2026-05-13T20:16:19.920,0.00262,0.17816,False,,
CVE-2026-28383,6.5,MEDIUM,2026-05-13T20:16:20.130,0.00328,0.25375,False,,
CVE-2026-33380,6.3,MEDIUM,2026-05-13T20:16:20.697,0.00366,0.2932,False,,
CVE-2026-11769,8.8,HIGH,2026-06-13T06:16:14.380,0.00361,0.28836,False,,
CVE-2026-27878,6.5,MEDIUM,2026-06-19T19:16:34.897,0.00411,0.33833,False,,
CVE-2026-28381,9.6,CRITICAL,2026-06-22T14:16:35.820,0.00205,0.10598,False,,
CVE-2026-33382,7.5,HIGH,2026-07-10T16:16:29.130,0.00388,0.31594,False,,
CVE-2026-8609,5.3,MEDIUM,2026-07-10T16:16:39.510,0.00397,0.32551,False,,
CVE-2026-15583,8.6,HIGH,2026-07-15T08:16:22.977,0.00492,0.39634,False,,
CVE-2026-63087,9.8,CRITICAL,2026-07-16T17:16:58.703,0.00427,0.35192,False,,
CVE-2026-47671,5.4,MEDIUM,2026-07-21T20:17:01.473,0.00266,0.18567,False,,
CVE-2026-21723,5.3,MEDIUM,2026-07-23T03:16:30.000,0.00198,0.09804,False,,
CVE-2026-67342,9.8,CRITICAL,2026-08-01T13:17:05.417,0.00319,0.24323,False,,
