cve_id,cvss_score,cvss_severity,published,epss_score,epss_percentile,kev_flag,kev_date_added,kev_ransomware_use
CVE-2014-9356,8.6,HIGH,2019-12-02T18:15:10.193,0.04923,0.91297,False,,
CVE-2014-8178,5.5,MEDIUM,2019-12-17T14:15:16.687,0.00493,0.39691,False,,
CVE-2014-8179,7.5,HIGH,2019-12-17T18:15:13.497,0.02733,0.84695,False,,
CVE-2014-0048,9.8,CRITICAL,2020-01-02T17:15:10.893,0.06508,0.93113,False,,
CVE-2019-14819,8.8,HIGH,2020-01-07T18:15:10.783,0.01053,0.61152,False,,
CVE-2019-3682,8.4,HIGH,2020-01-17T09:15:10.203,0.0031,0.23315,False,,
CVE-2014-5278,5.3,MEDIUM,2020-02-07T18:15:10.523,0.01505,0.71924,False,,
CVE-2019-19921,7.0,HIGH,2020-02-12T15:15:12.210,0.00433,0.35646,False,,
CVE-2020-8945,7.5,HIGH,2020-02-12T18:15:10.470,0.05071,0.91518,False,,
CVE-2020-5239,8.7,HIGH,2020-02-13T01:15:11.047,0.0089,0.56005,False,,
CVE-2019-12825,4.3,MEDIUM,2020-02-17T14:15:11.810,0.01096,0.62425,False,,
CVE-2020-7606,9.8,CRITICAL,2020-03-15T22:15:14.880,0.0271,0.84564,False,,
CVE-2020-10665,6.7,MEDIUM,2020-03-18T19:15:18.387,0.01435,0.70582,False,,
CVE-2020-5252,5.0,MEDIUM,2020-03-23T23:15:12.750,0.00366,0.29368,False,,
CVE-2020-10952,6.5,MEDIUM,2020-03-27T19:15:11.243,0.00748,0.51451,False,,
CVE-2020-11710,9.8,CRITICAL,2020-04-12T17:15:10.737,0.33127,0.98204,False,,
CVE-2020-11878,9.8,CRITICAL,2020-04-17T16:15:14.057,0.0132,0.68124,False,,
CVE-2020-13401,6.0,MEDIUM,2020-06-02T14:15:10.770,0.02839,0.85316,False,,
CVE-2020-11492,7.8,HIGH,2020-06-05T14:15:10.607,0.00935,0.57429,False,,
CVE-2020-8907,7.8,HIGH,2020-06-22T14:15:11.753,0.00309,0.2322,False,,
CVE-2020-4062,8.7,HIGH,2020-06-22T16:15:11.650,0.01411,0.70108,False,,
CVE-2020-15360,7.8,HIGH,2020-06-27T13:15:10.447,0.00681,0.49004,False,,
CVE-2020-14298,8.8,HIGH,2020-07-13T21:15:14.187,0.00321,0.24487,False,,
CVE-2020-14300,8.8,HIGH,2020-07-13T22:15:12.563,0.00382,0.30971,False,,
CVE-2020-13295,5.4,MEDIUM,2020-08-10T14:15:13.047,0.0116,0.6412,False,,
CVE-2020-15590,7.5,HIGH,2020-09-14T22:15:11.503,0.02512,0.83258,False,,
CVE-2020-14370,5.3,MEDIUM,2020-09-23T13:15:15.563,0.01402,0.69963,False,,
CVE-2020-3393,6.0,MEDIUM,2020-09-24T18:15:17.587,0.00342,0.26894,False,,
CVE-2020-13347,9.1,CRITICAL,2020-10-07T14:15:11.827,0.02282,0.81502,False,,
CVE-2020-15157,6.1,MEDIUM,2020-10-16T17:15:11.870,0.02236,0.81127,False,,
CVE-2020-26213,5.9,MEDIUM,2020-11-06T17:15:12.280,0.01429,0.70474,False,,
CVE-2020-28348,6.5,MEDIUM,2020-11-24T03:15:13.183,0.01631,0.73947,False,,
CVE-2020-15257,5.2,MEDIUM,2020-12-01T03:15:11.257,0.03236,0.87085,False,,
CVE-2020-29389,9.8,CRITICAL,2020-12-02T17:15:14.953,0.01712,0.75184,False,,
CVE-2020-8564,4.7,MEDIUM,2020-12-07T22:15:21.307,0.00461,0.37701,False,,
CVE-2020-29578,9.8,CRITICAL,2020-12-08T15:15:11.333,0.02247,0.81207,False,,
CVE-2020-29564,9.8,CRITICAL,2020-12-08T16:15:11.887,0.06172,0.92799,False,,
CVE-2020-29575,9.8,CRITICAL,2020-12-08T16:15:11.947,0.02898,0.85613,False,,
CVE-2020-29576,9.8,CRITICAL,2020-12-08T16:15:12.010,0.02979,0.85984,False,,
CVE-2020-29577,9.8,CRITICAL,2020-12-08T16:15:12.073,0.02294,0.8161,False,,
CVE-2020-29579,9.8,CRITICAL,2020-12-08T16:15:12.137,0.02167,0.80528,False,,
CVE-2020-29580,9.8,CRITICAL,2020-12-08T16:15:12.197,0.02294,0.81611,False,,
CVE-2020-29581,9.8,CRITICAL,2020-12-08T16:15:12.247,0.02247,0.81207,False,,
CVE-2020-29601,9.8,CRITICAL,2020-12-08T16:15:12.307,0.02294,0.8161,False,,
